Gene	Temps (h)	Alginate 1	Alginate 2	Alginate 3	Alginate 4	Maltose 1	Maltose 2	Maltose 3	Maltose 4
C	C	1	1	1	1	2	2	2	2
R	R	1	2	3	4	1	2	3	4
2624	1	25,1576089839192	18,0889154931972	16,841714436815	14,7350605328781	0,162361583169417	0,178238714131082	0,235604494471434	0,237508951413663
2624	3,5	16,600515439731	8,25066778475693	12,2851302454651	11,7422271037695	0,158870905883296	0,11371037727909	0,169286345018714	0,175254049126156
2624	6,5	7,55848211746697	3,96252657665962	NA	5,04350077008752	0,113098229603488	0,286341793732976	0,038582778610883	0,043131797242259
2624	9,25	2,85729192922505	1,97375438972387	2,58244204170875	2,63488524109177	0,03376150994772	0,04234504987179	0,040859695129539	0,038311414466926
2624	12,5	1,99944001557239	1,51010134129508	1,69451945144331	1,65556735174269	0,033982405169463	0,03234356967575	0,024453196270839	0,029435865239759
2624	18,5	1,09302310419411	1,13928601557076	0,873936890385172	0,851395514549496	0,022152859908454	0,051778819977073	0,022065066757572	0,042151855784877
2624	22,5	0,757073821488975	0,646336365753298	0,664791923589639	0,730438301383735	0,021945314467147	0,024817030805666	0,022602548739531	0,030030004236556
2624	26,5	0,720137474670513	0,72446126461299	0,668417102463468	0,594452818435262	0,027468374423722	0,016526664256133	0,019866507157291	0,030670778644953
2624	30,5	0,950902444366167	0,741506419738482	0,864560200560807	0,640245046660965	0,038102608255346	0,234718272986854	0,067787723001754	0,284228082785
2624	44,5	2,45386180672455	1,36805939628804	3,07681325247123	1,49707765747632	0,349002201132171	0,102258550140535	0,102001391202542	0,192163099829687
2623	0	0,088445075531586	0,094275698061486	0,079556909675766	0,083351211940975	0,088445075531586	0,094275698061486	0,079556909675766	0,083351211940975
2623	0,5	49,1373474941957	26,8997584751373	27,5233017362531	26,3534013071089	0,36844271358245	0,428217024534613	0,496045525073835	0,633618318773064
2623	1	77,2516477890043	36,5791698404431	43,1756126601795	35,0980955748416	0,267942219415821	0,298702473305723	0,34688125279322	0,391715130897682
2623	3,5	34,0039578656643	14,709085246892	22,0254030798622	21,0475736035768	0,157503512048789	0,160317173650774	0,327540546204747	0,25596006371705
2623	6,5	16,9591465920153	5,95364689627465	NA	8,77820317519819	0,124749832928023	0,258543813757321	0,093887569348973	0,094738170482263
2623	9,25	6,47614663718142	3,62098487976377	5,69854787825992	5,23224838223129	0,070434415927325	0,088653162103376	0,073284547028584	0,088878065261889
2623	12,5	5,39892555627205	3,92893623310401	3,78683767654861	4,08116602987732	0,045910004334903	0,072014979356163	0,061847889218749	0,072904415224382
2623	18,5	4,41926686671314	3,53982540604346	3,33659611504882	2,64710829148472	0,054992744030557	0,054202705887725	0,058270678768349	0,072962004610688
2623	22,5	3,24000693012663	2,14313319385355	2,57282459917762	2,31722980989515	0,070080510397145	0,063679191755546	0,075097717166983	0,075650807132799
2623	26,5	3,53658017976172	2,84118955111482	2,67180652377458	2,25543042594724	0,045870039320864	0,057484049586551	0,058047246782629	0,053117191587688
2623	30,5	5,26874138057495	3,58160486311281	4,53477114843993	2,92204861412126	0,074755988938381	0,321217577890123	0,11312992707281	0,598783231475098
2623	44,5	7,48886041014899	0,873229401885983	4,83577996848972	2,1037195604189	0,817842507472376	0,317710298590586	0,251248082368256	0,477988778025504
2622	0	0,111738531067627	0,09139390816441	0,076667971614914	0,058133843937413	0,111738531067627	0,09139390816441	0,076667971614914	0,058133843937413
2622	0,5	36,9053834448353	30,2855052939085	27,60377922671	23,8480676782214	0,447344403680413	0,525904900513993	0,552095866890087	0,608947148140986
2622	1	64,291667403349	36,9805086944919	40,7564881514715	35,9167100488903	0,384810634267402	0,350967960908071	0,361992911330746	0,455807619992398
